859,434100
860,424600
861,441900
862,401900
863,428700
864,416300
865,423400
866,397300
867,440700
868,438300
869,461300
870,444100
871,443500
872,447900
873,451000
874,424700
875,446400
876,426800
877,467300
878,468500
879,492400
880,465600
881,467300
882,488000
883,474700
884,427900
885,465700
886,517300
887,433100
888,435000
889,420300
890,379600
891,402600
892,404600
893,407300
894,380100
895,417200
896,388400
897,413400
898,396100
899,505100
900,464200
901,419700
902,429300
903,434800
904,505100
905,462600
906,476800
907,507800
908,483500
909,484300
910,504100
911,534800
912,510700
913,538900
914,520500
915,584100
916,628600
917,599800
918,549900
919,573300
920,546200
921,549900
922,541700
923,549000
924,553700
925,538200
926,536400
927,538600
928,470600
929,411700
930,484400
931,466000
932,468900
933,469000
934,470900
935,442000
936,480000
937,462400
938,433500
939,475700
940,454300
941,494100
942,460300
943,483800
944,468300
945,459700
946,481100
947,561800
948,431000
949,474000
950,477100
951,468000
952,511000
953,570900
954,501100
955,476300
956,493100
957,566200
958,468500
959,483700
960,501400
961,483700
962,469000
963,507800
964,462100
965,460100
966,519000
967,503000
968,476200
969,669800
970,576100
971,584900
972,605300
973,607400
974,604300
975,619700
976,611100
977,594800
978,594500
979,607900
980,612200
981,606300
982,613900
983,593000
984,611000
985,649800
986,675900
987,693600
988,698100
989,655700
990,716800
991,724500
992,713100
993,703000
994,648300
995,627500
996,643500
997,631300
998,659000
999,500400
1000,494500
